Date,Price (USD),open,high,low,Vol.,tradecount,Daily Change
30/12/19,7246,7388.43,7408.24,7220,216508875.5,279033,-0.019252217
31/12/19,7195.23,7246,7320,7145.01,187518399.3,251976,-0.007006624
1/1/20,7200.85,7195.24,7255,7175.15,121214452.1,194010,0.000781073
2/1/20,6965.71,7200.77,7212.5,6924.74,225982341.3,302667,-0.032654478
3/1/20,7344.96,6965.49,7405,6871.04,495098583,519854,0.054445275
4/1/20,7354.11,7345,7404,7272.21,219874240.9,279370,0.001245752
5/1/20,7358.75,7354.19,7495,7318,284848683.8,329209,0.00063094
6/1/20,7758,7357.64,7795.34,7346.76,413330481.2,449937,0.054255138
7/1/20,8145.28,7758.9,8207.68,7723.71,724202791.1,685315,0.049920082
8/1/20,8055.98,8145.92,8455,7870,926410232.6,830375,-0.010963405
9/1/20,7817.76,8054.72,8055.96,7750,507258250.5,478800,-0.02957058
10/1/20,8197.02,7817.74,8199,7672,652774220.4,606101,0.048512617
11/1/20,8020.01,8198.86,8286.34,8003.16,445034349.6,469131,-0.021594433
12/1/20,8184.98,8020.01,8197,7960,309351920.5,350662,0.0205698
13/1/20,8110.34,8184.97,8196,8055.89,252656965.4,289144,-0.009119143
14/1/20,8810.01,8110.34,8880,8105.54,1032735181,915328,0.086268886
15/1/20,8821.41,8814.64,8916.48,8564,743712237.3,764048,0.001293983
16/1/20,8720.01,8820.01,8859.81,8586,451752380.3,543064,-0.011494761
17/1/20,8913.28,8720.15,9041.65,8672.44,629568740.7,676403,0.022163965
18/1/20,8915.96,8913.27,8988.88,8806.38,340852837.9,458182,0.000300675
19/1/20,8701.7,8915.09,9198.98,8466,623950864.3,615665,-0.024031063
20/1/20,8642.35,8701.72,8746.99,8521.28,336447837,385006,-0.006820506
21/1/20,8736.03,8642.35,8789,8488,316056705,365621,0.010839644
22/1/20,8682.36,8736.04,8818,8590,252638888.2,317424,-0.006143523
23/1/20,8404.52,8682.77,8691.81,8306.39,407428808.7,464805,-0.032000516
24/1/20,8439,8404.52,8528.02,8238,349874174.8,407271,0.004102554
25/1/20,8340.58,8438.99,8451.26,8254.9,212869245.6,283118,-0.011662519
26/1/20,8615,8340.01,8618.13,8293.66,263941925.3,332612,0.032901789
27/1/20,8907.57,8614.39,9000,8535,473194952.8,514196,0.033960534
28/1/20,9374.21,8907.57,9400,8862.4,676593159.5,616678,0.052386902
29/1/20,9301.53,9375.34,9449.24,9216,503188568.8,492545,-0.007753187
30/1/20,9513.21,9301.57,9578,9204.44,569652869.8,529570,0.022757546
31/1/20,9352.89,9511.52,9530.22,9210.01,425779010.4,428547,-0.016852356
1/2/20,9384.61,9351.71,9464.53,9281,268137740,334972,0.003391465
2/2/20,9331.51,9384.41,9477.03,9120,428064088.7,446558,-0.0056582
3/2/20,9292.24,9331.59,9618.79,9234,476379993.5,492124,-0.004208322
4/2/20,9197.02,9291.35,9350,9093.01,491136137.2,528930,-0.01024726
5/2/20,9612.04,9197.02,9744.45,9177.22,613540574.8,661758,0.045125486
6/2/20,9772,9612.03,9862.57,9526.35,631245079.8,682179,0.016641629
7/2/20,9813.73,9772,9885,9730,430744860.2,582249,0.004270364
8/2/20,9895.05,9813.87,9940,9667.11,427781790.2,514573,0.00828635
9/2/20,10151.75,9895.04,10166,9880.75,437441704.9,536848,0.025942264
10/2/20,9851.83,10151.72,10188,9756,590091358.4,690308,-0.029543675
11/2/20,10223.08,9851.74,10323.59,9700,624970415.4,710170,0.037683354
12/2/20,10326.46,10223.08,10450,10223.08,629756037.5,857655,0.010112412
13/2/20,10229.63,10325.33,10500,10080,815507473.7,932802,-0.009376882
14/2/20,10344.36,10227.78,10381.56,10111.37,482455622,622310,0.011215459
15/2/20,9904.72,10344.36,10375,9801,580845331.2,739781,-0.042500454
16/2/20,9917.27,9904.46,10050,9638.12,592584876.9,708070,0.001267073
17/2/20,9706,9910.7,9964.16,9452.67,680009637.6,778058,-0.021303242
18/2/20,10164.71,9706,10250,9576.01,696870122.8,723413,0.047260457
19/2/20,9593.79,10164.78,10250,9350,547679966.9,588760,-0.056166875
20/2/20,9596.42,9594.65,9699,9400,576020107.5,667387,0.000274136
21/2/20,9677.05,9597.21,9755.51,9550.21,408286949.8,470599,0.008402092
22/2/20,9650.86,9677.05,9709.17,9560.02,237544283.2,319961,-0.002706403
23/2/20,9936.4,9650.85,9990,9645,371815095.5,441935,0.029587001
24/2/20,9656.13,9936.4,9990,9473.56,542081527.6,589384,-0.028206393
25/2/20,9315.84,9655.52,9675,9250,514946930.6,579079,-0.035240826
26/2/20,8785.25,9316.48,9377.44,8633.63,830717784.4,871018,-0.05695568
27/2/20,8823.21,8786,8971.77,8531,636955872.8,696646,0.004320879
28/2/20,8692.91,8823.25,8900,8445,615664817,655727,-0.014767868
29/2/20,8523.61,8690.8,8790,8523.55,318585952,414175,-0.019475642
1/3/20,8531.88,8523.61,8750,8411,375729315.3,472019,0.000970246
2/3/20,8915.24,8530.3,8965.75,8498,528906629.6,564535,0.044932653
3/3/20,8760.07,8911.18,8919.65,8651,484181096.3,512762,-0.017405028
4/3/20,8750.87,8760.07,8848.29,8660,338849892,454817,-0.00105022
5/3/20,9054.68,8750.99,9159.42,8746.54,524102029.2,619552,0.034717691
6/3/20,9131.88,9054.64,9170,8985.5,397598476.4,493216,0.008525978
7/3/20,8886.66,9130.89,9188,8835,409983263.8,485400,-0.026853178
8/3/20,8033.31,8885.25,8886.76,8000,656931544.8,740741,-0.096025954
9/3/20,7929.87,8034.76,8179.31,7632.01,918787729.1,929234,-0.012876386
10/3/20,7894.56,7929.87,8149,7728.01,689700153.4,737528,-0.004452784
11/3/20,7934.52,7894.57,7980,7590,624465167.4,699401,0.005061713
12/3/20,4800,7934.58,7966.17,4410,1628590104,1770812,-0.395048472
13/3/20,5578.6,4800.01,5955,3782.13,2063819541,2309830,0.162208333
14/3/20,5172.06,5576.05,5640.52,5055.13,736651880.9,1106125,-0.072874915
15/3/20,5361.3,5172.48,5940,5093.1,753755706.4,1037714,0.036588903
16/3/20,5028.97,5360.33,5365.42,4442.12,1113690309,1608176,-0.061986832
17/3/20,5312.64,5028.86,5525,4921.45,793147908.3,1069217,0.056407177
18/3/20,5393.04,5312.64,5436.17,5009.37,719748122.5,962843,0.015133719
19/3/20,6162.37,5393.26,6400,5252.53,1164739708,1403608,0.142652382
20/3/20,6208.36,6162.05,6900,5670,1401734013,1580069,0.007463038
21/3/20,6186.98,6204.57,6456.98,5860.02,794962136.6,990974,-0.003443744
22/3/20,5816.19,6187.04,6407.87,5734.01,722895653.5,952259,-0.059930693
23/3/20,6467.31,5816.05,6600,5688,1015525672,1099406,0.111949575
24/3/20,6744.72,6465.25,6833,6371.33,1001890515,1012669,0.042894186
25/3/20,6677.43,6744.69,6957.96,6450,880250736.9,912179,-0.009976693
26/3/20,6737.36,6677.42,6780,6510,552537189.5,668467,0.00897501
27/3/20,6359.11,6737.27,6842.59,6261,551326113.9,643631,-0.056142168
28/3/20,6236.65,6359.11,6360,6024,577986706.1,725588,-0.019257412
29/3/20,5881.42,6236.65,6266,5866.56,383707122.5,496709,-0.056958463
30/3/20,6394.38,5880.5,6599,5857.76,747569726.5,784034,0.087217033
31/3/20,6410.44,6394.45,6523.23,6321.4,465780496.6,538231,0.00251158
1/4/20,6642.92,6412.14,6679.94,6150.11,618527468.8,758061,0.036265841
2/4/20,6794.09,6643.36,7198,6551,1014494762,1101043,0.022756559
3/4/20,6734.1,6793.86,7048,6602.1,710254017.1,840456,-0.008829733
4/4/20,6856.99,6732.97,6990.41,6650.01,495076283.5,659051,0.018248912
5/4/20,6772.78,6857.41,6895.54,6677.52,337062083,506433,-0.012280899
6/4/20,7329.9,6772.78,7355.14,6765,837357664.7,956586,0.082258688
7/4/20,7197.32,7329.9,7459.69,7077,757201786.7,924436,-0.018087559
8/4/20,7361.28,7197.32,7420,7150,555122600.3,750516,0.022780702
9/4/20,7283.54,7360.26,7371.92,7108.08,444741085.9,686207,-0.010560663
10/4/20,6858.92,7283.54,7295.75,6739.98,727281590.8,949050,-0.058298575
11/4/20,6876.83,6858.92,6944.3,6760,311699573.5,484618,0.002611198
12/4/20,6903.79,6876.84,7177,6780,516235035.2,648323,0.003920411
13/4/20,6837.91,6903.79,6903.79,6575,649390681.2,804179,-0.009542585
14/4/20,6868.7,6838.04,6978,6754.28,474794776.2,608665,0.004502838
15/4/20,6621.24,6868.57,6933,6605,416947490.6,581374,-0.036027196
16/4/20,7101.94,6621.25,7190,6468.27,865277543.4,971163,0.072599694
17/4/20,7027.55,7101.99,7148.12,6972.98,382334236.2,537554,-0.010474603
18/4/20,7248.6,7026.78,7293.08,7014.4,354845083.8,494670,0.031454774
19/4/20,7120.74,7248.6,7266.15,7055.6,326485586.9,483574,-0.017639268
20/4/20,6826.83,7121.4,7220,6751,629612368.7,785174,-0.041275205
21/4/20,6841.37,6828.98,6940,6762,411800606.1,555797,0.002129832
22/4/20,7125.14,6841.36,7156.38,6818,431271646.2,508659,0.041478534
23/4/20,7482.39,7125.12,7738,7020,756320213.6,881099,0.050139366
24/4/20,7505,7483.96,7615.96,7388,452118137.8,601093,0.003021762
25/4/20,7538.67,7505,7705,7431.07,331292050.8,521943,0.004486342
26/4/20,7693.1,7539.03,7700,7480,384202783.3,554480,0.020485046
27/4/20,7774.62,7693.1,7792.02,7606,504025811.7,637800,0.010596509
28/4/20,7738.98,7773.51,7780,7659.12,357391780.9,499414,-0.004584147
29/4/20,8778.57,7738.58,8952.89,7710.05,1536390177,1433128,0.134331656
30/4/20,8620,8778.58,9460,8401,1839283907,1661554,-0.018063306
1/5/20,8826.96,8620,9059.18,8613.56,805640126.6,865960,0.024009281
2/5/20,8972.05,8825.67,9010,8753,523838859.5,637884,0.016437143
3/5/20,8894.16,8972.58,9200,8712,808427095.9,877460,-0.008681405
4/5/20,8871.96,8894.15,8950,8522,738343818.7,848802,-0.00249602
5/5/20,9021.83,8871.92,9118.58,8760,683083018.9,812543,0.016892547
6/5/20,9142.92,9021.36,9395,8906.21,972793508.5,1007661,0.013421889
7/5/20,9986.4,9143.4,10067,9021,1409783462,1254835,0.092254991
8/5/20,9800.01,9986.3,10035.96,9705,997005843.7,967816,-0.018664384
9/5/20,9539.4,9800.02,9914.25,9520,795001351.7,839384,-0.02659283
10/5/20,8722.77,9539.1,9574.83,8117,1594996477,1565771,-0.085606013
11/5/20,8561.52,8722.77,9168,8200,1468392821,1367382,-0.0184861
12/5/20,8810.79,8562.04,8978.26,8528.78,760195457.1,784859,0.029115157
13/5/20,9309.37,8810.99,9398,8792.99,839725720,869216,0.056587434
14/5/20,9791.98,9309.35,9939,9256.76,1247456798,1199530,0.051841317
15/5/20,9316.42,9791.97,9845.62,9150,1099721376,1055630,-0.048566276
16/5/20,9381.27,9315.96,9588,9220,560547005,692028,0.006960828
17/5/20,9680.04,9380.81,9888,9322.1,663088800.8,722718,0.0318475
18/5/20,9733.93,9681.11,9950,9464.23,797622297.3,794292,0.005567126
19/5/20,9775.53,9733.93,9897.21,9474,760713946,773581,0.004273711
20/5/20,9511.43,9775.13,9842,9326,721190802.8,731189,-0.027016438
21/5/20,9068.65,9511.43,9578.47,8815,1002046266,951971,-0.046552411
22/5/20,9170,9067.51,9271,8933.52,537847834.5,693694,0.011175864
23/5/20,9179.15,9170,9307.85,9070,400407195.6,512460,0.000997819
24/5/20,8720.34,9179.01,9298,8700,636787240.4,774088,-0.049983931
25/5/20,8900.35,8718.14,8979.66,8642.72,553545285.9,733557,0.020642544
26/5/20,8841.18,8900.35,9017.67,8700,516455128.9,678304,-0.006648053
27/5/20,9204.07,8841,9225,8811.73,624660855.8,662850,0.041045426
28/5/20,9575.89,9204.07,9625.47,9110,693930106.2,738725,0.040397346
29/5/20,9427.07,9575.87,9605.26,9330,542758086.6,593705,-0.015541114
30/5/20,9697.72,9426.6,9740,9331.23,530598690.1,651290,0.028709875
31/5/20,9448.27,9697.72,9700,9381.41,461272298.9,651473,-0.025722541
1/6/20,10200.77,9448.27,10380,9421.67,749707596.7,826964,0.07964421
2/6/20,9518.04,10202.71,10228.99,9266,1070060237,1004312,-0.066929261
3/6/20,9666.24,9518.02,9690,9365.21,441928818,562784,0.015570433
4/6/20,9789.06,9666.32,9881.63,9450,557234945.6,665881,0.012706078
5/6/20,9621.16,9788.14,9854.75,9581,465200788.2,566062,-0.0171518
6/6/20,9666.3,9621.17,9735,9531.05,315604867.2,435796,0.004691742
7/6/20,9746.99,9666.85,9802,9372.46,556919603.8,637766,0.008347558
8/6/20,9782.01,9746.99,9800,9633,395459395.8,485139,0.003592904
9/6/20,9772.43,9782,9877,9570,447208895.8,551863,-0.000979349
10/6/20,9885,9772.44,9992.72,9704.18,462384305.4,560909,0.011519141
11/6/20,9280.4,9885.22,9964,9113,902075648.5,966502,-0.061163379
12/6/20,9465.13,9278.88,9557.12,9232.51,472007894.4,553203,0.019905392
13/6/20,9473.34,9464.96,9494.73,9351,261673162.3,392763,0.000867394
14/6/20,9342.1,9473.34,9480.99,9245,282131272.4,415568,-0.013853614
15/6/20,9426.02,9342.1,9495,8910.45,793518842.6,839521,0.008982991
16/6/20,9525.59,9426.05,9589,9373.09,494458269.1,543481,0.010563313
17/6/20,9465.14,9526.97,9565,9236.61,453209812.2,536158,-0.006346064
18/6/20,9386.32,9465.13,9489,9280,351649555.1,475074,-0.008327399
19/6/20,9310.23,9386.32,9438.3,9215.79,423086965.2,503484,-0.008106478
20/6/20,9358.95,9310.23,9395,9170.95,282120360.6,382778,0.005232953
21/6/20,9294.69,9358.95,9422,9281.54,227467940.6,321015,-0.006866155
22/6/20,9685.69,9294.69,9780,9277.09,550995799.1,588704,0.04206703
23/6/20,9624.89,9685.69,9720,9577.03,395487616.5,474319,-0.006277302
24/6/20,9296.49,9624.33,9670,9208,579426702.8,572362,-0.03411987
25/6/20,9249.49,9298.33,9340,9009.69,514396747.4,536205,-0.005055672
26/6/20,9162.21,9249.49,9298,9045.45,461347064.8,510947,-0.009436196
27/6/20,9012,9162.21,9196.24,8833,419606802.2,499415,-0.016394516
28/6/20,9116.35,9012,9191,8948.06,278721674.9,374404,0.011579006
29/6/20,9192.56,9116.16,9238,9024.67,384206326.5,434299,0.008359705
30/6/20,9138.55,9192.93,9205,9064.89,287781334.5,328083,-0.005875404
1/7/20,9232,9138.08,9292,9080.1,354087627.2,374832,0.010225911
2/7/20,9086.54,9231.99,9261.96,8940,417724468.9,470292,-0.015756066
3/7/20,9058.26,9086.54,9125,9037.47,263123750.5,343189,-0.003112296
4/7/20,9135.46,9057.79,9190,9040.04,240576054.9,335225,0.008522608
5/7/20,9069.41,9135,9145.24,8893.03,308410443.7,384500,-0.007230068
6/7/20,9344.2,9069.41,9375,9055.92,502548376.2,533540,0.030298553
7/7/20,9257.39,9342.47,9379.42,9203,320576525.4,433481,-0.009290255
8/7/20,9436.06,9257.4,9470,9231,525344876.7,652605,0.019300256
9/7/20,9232.43,9436.06,9440.79,9160,447640493.5,575491,-0.021579981
10/7/20,9288.34,9232.42,9317.48,9125,352238898.8,525484,0.006055827
11/7/20,9234.03,9288.34,9299.28,9178.25,208410250.5,413452,-0.005847116
12/7/20,9302.75,9234.02,9345,9157.5,285591381.5,484875,0.007442038
13/7/20,9242.62,9303.31,9343.82,9200.89,396614086.8,642552,-0.00646368
14/7/20,9255.85,9242.61,9279.54,9113,421789086.5,613139,0.001431412
15/7/20,9197.6,9255.85,9276.49,9160.57,360201683.5,554780,-0.006293317
16/7/20,9133.72,9197.6,9226.15,9047.25,395883667,681807,-0.00694529
17/7/20,9154.32,9133.72,9186.83,9089.81,256360345.6,470991,0.002255379
18/7/20,9170.28,9154.31,9219.3,9121.1,206628105.4,430377,0.001743439
19/7/20,9208.99,9170.3,9232.27,9101.35,238521988,440449,0.004221245
20/7/20,9160.78,9208.99,9221.52,9131,325297289.3,557096,-0.005235102
21/7/20,9390,9160.78,9437.73,9152.8,563360524.8,782959,0.025021887
22/7/20,9518.16,9390,9544,9261,457776105.6,663029,0.013648562
23/7/20,9603.27,9518.16,9664,9440.33,494282948.7,735371,0.008941854
24/7/20,9537.8,9603.27,9637,9463.44,419240263.5,677725,-0.006817469
25/7/20,9700.42,9538.1,9732.9,9513,391431695.7,675222,0.017050053
26/7/20,9931.54,9700.42,10111,9650,644607634.5,945611,0.023825772
27/7/20,11029.96,9931.54,11394.86,9917.21,1580355372,1901088,0.110599162
28/7/20,10906.27,11029.96,11242.23,10565,1065375500,1475636,-0.011214003
29/7/20,11100.53,10906.27,11342.82,10812,853242253.6,1127302,0.017811772
30/7/20,11099.61,11100.52,11170,10831,669779541.9,879960,-8.28789E-05
31/7/20,11335.46,11099.79,11444,10960,786344325.9,971584,0.021248494
1/8/20,11801.17,11335.46,11861,11220,987817017.3,1174252,0.041084349
2/8/20,11071.35,11801.17,12123.46,10518.5,1105757336,1459900,-0.061843021
3/8/20,11219.81,11071.36,11473,10936,641127593.3,919185,0.013409385
4/8/20,11191.97,11219.68,11414.98,11000,658084242.7,863692,-0.002481325
5/8/20,11744.91,11191.99,11780.93,11093,861433645.4,964637,0.049405065
6/8/20,11762.46,11744.91,11900,11562.5,746479211.7,919918,0.001494264
7/8/20,11594.23,11762.47,11909.94,11322,767005529.3,940045,-0.01430228
8/8/20,11761.41,11594.36,11808.27,11512,489087264.4,779318,0.014419241
9/8/20,11681.68,11761.02,11797.11,11521.97,483708602.9,853386,-0.006778949
10/8/20,11892.92,11681.69,12067.35,11450,1009169063,1340835,0.018083015
11/8/20,11392.08,11892.9,11935,11125,1049615697,1343979,-0.04211245
12/8/20,11564.33,11392.09,11617.52,11150,743303608.1,1104096,0.015120154
13/8/20,11780,11564.34,11792.96,11270.36,809611114.2,1243382,0.018649589
14/8/20,11760.54,11779.77,11850,11634.03,702273220.7,1011746,-0.001651952
15/8/20,11852.4,11760.55,11980,11680,667446824.1,1018956,0.007810866
16/8/20,11911,11852.4,11931.72,11686,489731524.6,790240,0.004944146
17/8/20,12281.13,11910.99,12468,11769.78,1026883453,1210228,0.031074637
18/8/20,11945.01,12281.15,12387.77,11817.93,920402307.2,1189390,-0.027368817
19/8/20,11754.59,11945.1,12020.08,11561,870612801.5,1258060,-0.015941385
20/8/20,11853.55,11754.38,11888,11668,543576025,798027,0.008418839
21/8/20,11531.34,11853.54,11878,11485.81,755451999.7,1189668,-0.027182574
22/8/20,11662.96,11531.23,11686,11376.81,504305451.4,809328,0.011414111
23/8/20,11648.13,11663.51,11718.07,11514.13,440406018.7,627352,-0.001271547
24/8/20,11748.2,11648.12,11824.9,11585.09,542298951.5,656584,0.008591079
25/8/20,11318.42,11748.19,11767.85,11117.64,797034671.6,996668,-0.036582625
26/8/20,11461.43,11318.42,11539.32,11244,615452790,862654,0.012635156
27/8/20,11330.38,11461.42,11592.2,11125,717474981.7,959270,-0.011434001
28/8/20,11526.91,11330.38,11542.65,11276.89,525606229.7,719985,0.017345402
29/8/20,11465.84,11526.9,11580.02,11417.04,379228275.3,611834,-0.005298037
30/8/20,11711.16,11465.84,11719,11458,501375342.9,756541,0.021395729
31/8/20,11649.51,11711.17,11800.77,11570,646723855.6,822062,-0.00526421
1/9/20,11921.97,11649.51,12050.85,11515,928047313.5,1321492,0.023388108
2/9/20,11388.54,11921.97,11954.57,11160.1,1005391012,1373524,-0.044743444
3/9/20,10140.85,11388.54,11462.6,9960.8,1325106403,1611610,-0.109556624
4/9/20,10446.25,10138.29,10627.05,9875.5,959925718.4,1434860,0.030115819
5/9/20,10166.69,10446.25,10565.68,9825,917578408.9,1476782,-0.026761757
6/9/20,10256.2,10166.69,10347.14,9994.86,574903000.2,1053192,0.008804242
7/9/20,10373.44,10255.89,10410.75,9875,634278537.8,927363,0.011431134
8/9/20,10126.65,10373.45,10438,9850,742947902,1048125,-0.023790565
9/9/20,10219.2,10126.66,10343,9981.01,503082625.2,755560,0.009139251
10/9/20,10336.87,10219.29,10483.35,10070.83,602390078.5,851877,0.0115146
11/9/20,10387.89,10336.86,10397.6,10200,451241002.7,637869,0.00493573
12/9/20,10440.92,10387.89,10477.97,10269.25,366912671.4,577724,0.005104983
13/9/20,10332.83,10440.67,10580.11,10200,455338605.3,692439,-0.010352536
14/9/20,10671.77,10332.84,10750,10212.34,706175591.4,828957,0.032802243
15/9/20,10785.31,10671.77,10930.04,10606.48,666457161.1,893852,0.010639285
16/9/20,10954.01,10785.23,11093,10661.22,708644989.5,884153,0.015641646
17/9/20,10939.99,10954.01,11045.46,10745.83,605010288.8,829137,-0.001279897
18/9/20,10933.39,10940,11038.03,10812.84,516147935.7,717371,-0.000603291
19/9/20,11080.65,10933.4,11179.79,10887.37,423651901.2,620127,0.013468833
20/9/20,10920.28,11080.64,11080.64,10723,426815210.8,646329,-0.014472978
21/9/20,10417.22,10920.28,10988.86,10296.35,751020795.2,1028531,-0.046066584
22/9/20,10529.61,10417.22,10572.71,10353,460362500.7,738576,0.010788867
23/9/20,10241.46,10529.61,10537.15,10136.82,539362015.2,774391,-0.027365686
24/9/20,10736.32,10241.46,10795.24,10190.93,604520870.1,789282,0.048319283
25/9/20,10686.67,10736.33,10760.53,10556.24,512647249.1,733430,-0.00462449
26/9/20,10728.6,10686.57,10820.94,10644.68,304511477.7,502670,0.00392358
27/9/20,10774.25,10728.59,10799,10594.82,327169249.5,516004,0.004254982
28/9/20,10696.12,10774.26,10950,10626,544463219.6,686664,-0.007251549
29/9/20,10840.48,10696.11,10867.54,10635.87,449345822.5,587576,0.013496483
30/9/20,10776.59,10840.58,10849.34,10665.13,425279696.3,595383,-0.00589365
1/10/20,10619.13,10776.59,10920,10437,652168989.5,794855,-0.014611301
2/10/20,10570.4,10619.13,10664.64,10374,526864379.3,777193,-0.004588888
3/10/20,10542.06,10570.4,10603.56,10496.46,235160884.6,381329,-0.002681072
4/10/20,10666.63,10542.07,10696.87,10517.87,246252050.9,377553,0.011816476
5/10/20,10792.21,10666.62,10798,10615.64,364158510.2,483340,0.011773165
6/10/20,10599.66,10792.2,10800,10525,520051256.1,734526,-0.017841573
7/10/20,10666.39,10599.65,10681.87,10546.17,348298562.9,503440,0.006295485
8/10/20,10925.57,10666.4,10950,10530.41,559311760.4,659291,0.024298755
9/10/20,11050.64,10925.44,11104.64,10829,530822321.5,635681,0.011447458
10/10/20,11293.22,11050.64,11491,11050.51,494785212.2,698561,0.02195167
11/10/20,11369.02,11293.22,11445,11221,329927755,509714,0.006711992
12/10/20,11528.25,11369.02,11720.01,11172,604779845.8,740823,0.014005605
13/10/20,11420.56,11528.24,11557,11300,482663390.7,618262,-0.0093414
14/10/20,11417.89,11420.57,11547.98,11280,472007015.7,590025,-0.000233789
15/10/20,11505.12,11417.89,11617.34,11250.83,556436445.6,662386,0.007639765
16/10/20,11319.32,11505.13,11541.15,11200,553211001.6,693210,-0.016149332
17/10/20,11360.2,11319.24,11402.42,11255,253582776,365973,0.003611524
18/10/20,11503.14,11360.31,11505,11346.22,266150824.3,346946,0.012582525
19/10/20,11751.47,11503.14,11823.99,11407.96,550728683.8,650960,0.021588019
20/10/20,11909.99,11751.46,12038.38,11677.59,737425592.1,906111,0.013489376
21/10/20,12780.96,11910,13217.68,11886.95,1437122187,1453620,0.073129365
22/10/20,12968.52,12780.75,13185,12678.08,905778888.9,1035811,0.014674954
23/10/20,12923.07,12968.84,13027.69,12720.08,650680239.1,699313,-0.00350464
24/10/20,13111.73,12923.06,13166.73,12870,468299521.8,536821,0.014598698
25/10/20,13028.83,13111.73,13350,12888,502672049.2,610498,-0.006322583
26/10/20,13052.19,13029.64,13238.81,12765,794395722.5,818144,0.001792947
27/10/20,13636.17,13052.15,13789.29,13019.87,1085214438,1003550,0.044741917
28/10/20,13266.4,13636.16,13859.48,12888,1263487953,1234511,-0.027116852
29/10/20,13455.7,13266.4,13642.91,12920.77,997867948.9,1008433,0.014269131
30/10/20,13560.1,13455.69,13669.98,13115,946818817.6,1060387,0.007758794
31/10/20,13791,13560.1,14100,13411.5,927048458.5,1022202,0.017027898
1/11/20,13761.5,13791,13895,13603,499124369.1,606248,-0.002139076
2/11/20,13549.37,13761.49,13830,13195.05,873629993.8,869850,-0.015414744
3/11/20,14023.53,13549.63,14066.11,13284.99,1009402088,1052569,0.034994985
4/11/20,14144.01,14023.53,14259,13525,1293872665,1212959,0.008591275
5/11/20,15590.02,14144.01,15750,14093.56,2131865609,1736055,0.102234798
6/11/20,15579.92,15590.02,15960,15166,1909660729,1654968,-0.00064785
7/11/20,14818.3,15579.93,15753.52,14344.22,1536510177,1557021,-0.048884718
8/11/20,15475.1,14818.3,15650,14703.88,998031373.8,998773,0.044323573
9/11/20,15328.41,15475.1,15840,14805.54,1670447936,1505441,-0.009479099
10/11/20,15297.21,15328.41,15460,15072.46,943615126.1,1093466,-0.002035436
11/11/20,15684.24,15297.21,15965,15272.68,1226425496,1247167,0.025300692
12/11/20,16291.86,15684.25,16340.7,15440.64,1628755509,1472049,0.0387408
13/11/20,16320.7,16291.85,16480,15952.35,1230358611,1208773,0.001770209
14/11/20,16070.45,16320.04,16326.99,15670,944765868.6,931424,-0.015333288
15/11/20,15957,16069.56,16180,15774.72,696651729.7,854441,-0.007059541
16/11/20,16713.57,15957,16880,15864,1335728014,1202386,0.047413048
17/11/20,17659.38,16713.08,17858.82,16538,1982752071,1646652,0.056589346
18/11/20,17776.12,17659.38,18476.93,17214.45,2663337936,2091832,0.006610651
19/11/20,17802.82,17777.75,18179.8,17335.65,1656794229,1513304,0.001502015
20/11/20,18655.67,17802.81,18815.22,17740.04,1623135139,1444692,0.047905332
21/11/20,18703.8,18655.66,18965.9,18308.58,1413641591,1451352,0.002579913
22/11/20,18414.43,18703.8,18750,17610.86,1497662550,1528524,-0.015471188
23/11/20,18368,18413.88,18766,18000,1529064320,1629379,-0.002521392
24/11/20,19160.01,18368.01,19418.97,18018,2145301450,2179862,0.043119011
25/11/20,18719.11,19160,19484.21,18500.27,1774870796,1785408,-0.02301147
26/11/20,17149.47,18718.83,18915.03,16188,3127314143,2770483,-0.083852277
27/11/20,17139.52,17149.47,17457.62,16438.08,1446670351,1572299,-0.000580193
28/11/20,17719.85,17139.53,17880.49,16865.56,1128061605,1209385,0.033859175
29/11/20,18184.99,17719.84,18360.05,17517,996743798.9,1141289,0.026249658
30/11/20,19695.87,18185,19863.16,18184.99,2205929120,1744149,0.083083906
1/12/20,18764.96,19695.87,19888,18001.12,2446070335,2023802,-0.047264223
2/12/20,19204.09,18764.96,19342,18330,1436895345,1566635,0.023401595
3/12/20,19421.9,19204.08,19598,18867.2,1286548311,1242229,0.011341855
4/12/20,18650.52,19422.34,19527,18565.31,1358079975,1286657,-0.03971702
5/12/20,19147.66,18650.51,19177,18500,813445434.1,932124,0.026655557
6/12/20,19359.4,19147.66,19420,18857,709558933.6,820382,0.01105827
7/12/20,19166.9,19358.67,19420.91,18902.88,793517668.7,840954,-0.00994349
8/12/20,18324.11,19166.9,19294.84,18200,1160658077,1143181,-0.043971117
9/12/20,18541.28,18324.11,18639.57,17650,1450130664,1302476,0.011851599
10/12/20,18254.63,18541.29,18557.32,17911.12,966149529,891151,-0.015460098
11/12/20,18036.53,18254.81,18292.73,17572.33,1301081647,1117810,-0.011947654
12/12/20,18808.69,18036.53,18948.66,18020.7,915552835.9,891810,0.042810895
13/12/20,19174.99,18808.69,19411,18711.12,1083520569,938022,0.019475041
14/12/20,19273.14,19174.99,19349,19000,906101687.7,842382,0.005118647
15/12/20,19426.43,19273.69,19570,19050,1196361528,1046423,0.007953556
16/12/20,21335.52,19426.43,21560,19278.6,2325135959,1659135,0.098272817
17/12/20,22797.16,21335.52,23800,21230,4196645567,2795084,0.068507353
18/12/20,23107.39,22797.15,23285.18,22350,1820875361,1613775,0.013608274
